IM Race-Ethnicity no Unknown,18_Age Categories for NordPred,IM Subsite,IM Histology with All,IM 5-year LATEST,Crude Rate,Count,Population
4,5,1,1,0,^,^,372593924
4,5,1,1,1,^,^,372593924
4,5,1,1,2,^,^,372593924
4,5,1,1,3,^,^,372593924
4,5,1,2,0,^,^,372593924
4,5,1,2,1,^,^,372593924
4,5,1,2,2,^,^,372593924
4,5,1,2,3,^,^,372593924
4,5,2,0,0,0,15,372593924
4,5,2,0,1,0.01,21,372593924
4,5,2,0,2,0,13,372593924
4,5,2,0,3,0,11,372593924
4,5,2,1,0,^,^,372593924
4,5,2,1,1,^,^,372593924
4,5,2,1,2,^,^,372593924
4,5,2,1,3,^,^,372593924
4,5,2,2,0,0,17,372593924
4,5,2,2,1,0.01,20,372593924
4,5,2,2,2,0,12,372593924
4,5,2,2,3,0,11,372593924
4,5,3,0,0,0.01,30,372593924
4,5,3,0,1,0.01,51,372593924
4,5,3,0,2,0.01,45,372593924
4,5,3,0,3,0.01,26,372593924
4,5,3,1,0,^,^,372593924
4,5,3,1,1,^,^,372593924
4,5,3,1,2,^,^,372593924
4,5,3,1,3,^,^,372593924
4,5,3,2,0,0.01,31,372593924
4,5,3,2,1,0.01,50,372593924
4,5,3,2,2,0.01,44,372593924
4,5,3,2,3,0.01,25,372593924
4,6,0,0,0,0.01,43,372593924
4,6,0,0,1,0.01,47,372593924
4,6,0,0,2,0.01,52,372593924
4,6,0,0,3,0.01,30,372593924
4,6,0,1,0,^,^,372593924
4,6,0,1,1,^,^,372593924
4,6,0,1,2,^,^,372593924
4,6,0,1,3,^,^,372593924
4,6,0,2,0,0.01,42,372593924
4,6,0,2,1,0.01,47,372593924
4,6,0,2,2,0.01,52,372593924
4,6,0,2,3,0.01,31,372593924
4,6,1,0,0,^,^,372593924
4,6,1,0,1,^,^,372593924
4,6,1,0,2,0,13,372593924
4,6,1,0,3,0,15,372593924
4,6,1,1,0,^,^,372593924
4,6,1,1,1,^,^,372593924
4,6,1,1,2,^,^,372593924
4,6,1,1,3,^,^,372593924
4,6,1,2,0,^,^,372593924
4,6,1,2,1,^,^,372593924
4,6,1,2,2,0,13,372593924
4,6,1,2,3,0,16,372593924
4,6,2,0,0,0.01,24,372593924
4,6,2,0,1,0.01,32,372593924
4,6,2,0,2,0.01,35,372593924
4,6,2,0,3,0.01,35,372593924
4,6,2,1,0,^,^,372593924
4,6,2,1,1,^,^,372593924
4,6,2,1,2,^,^,372593924
4,6,2,1,3,^,^,372593924
4,6,2,2,0,0.01,24,372593924
4,6,2,2,1,0.01,32,372593924
4,6,2,2,2,0.01,36,372593924
4,6,2,2,3,0.01,38,372593924
4,6,3,0,0,0.02,73,372593924
4,6,3,0,1,0.02,88,372593924
4,6,3,0,2,0.03,100,372593924
4,6,3,0,3,0.02,80,372593924
4,6,3,1,0,^,^,372593924
4,6,3,1,1,^,^,372593924
4,6,3,1,2,^,^,372593924
4,6,3,1,3,^,^,372593924
4,6,3,2,0,0.02,72,372593924
4,6,3,2,1,0.02,88,372593924
4,6,3,2,2,0.03,101,372593924
4,6,3,2,3,0.02,85,372593924
4,7,0,0,0,0.02,60,372593924
4,7,0,0,1,0.01,49,372593924
4,7,0,0,2,0.02,71,372593924
4,7,0,0,3,0.01,54,372593924
4,7,0,1,0,^,^,372593924
4,7,0,1,1,^,^,372593924
4,7,0,1,2,^,^,372593924
4,7,0,1,3,^,^,372593924
4,7,0,2,0,0.02,61,372593924
4,7,0,2,1,0.01,49,372593924
4,7,0,2,2,0.02,74,372593924
4,7,0,2,3,0.01,54,372593924
4,7,1,0,0,0.01,20,372593924
4,7,1,0,1,^,^,372593924
4,7,1,0,2,0.01,22,372593924
4,7,1,0,3,0.01,30,372593924
4,7,1,1,0,^,^,372593924
4,7,1,1,1,^,^,372593924
4,7,1,1,2,^,^,372593924
4,7,1,1,3,^,^,372593924
4,7,1,2,0,0.01,20,372593924
4,7,1,2,1,^,^,372593924
4,7,1,2,2,0.01,22,372593924
4,7,1,2,3,0.01,30,372593924
4,7,2,0,0,0.01,37,372593924
4,7,2,0,1,0.01,49,372593924
4,7,2,0,2,0.02,59,372593924
4,7,2,0,3,0.01,54,372593924
4,7,2,1,0,^,^,372593924
4,7,2,1,1,^,^,372593924
4,7,2,1,2,^,^,372593924
4,7,2,1,3,^,^,372593924
4,7,2,2,0,0.01,40,372593924
4,7,2,2,1,0.01,54,372593924
4,7,2,2,2,0.02,63,372593924
4,7,2,2,3,0.01,53,372593924
4,7,3,0,0,0.03,117,372593924
4,7,3,0,1,0.03,107,372593924
4,7,3,0,2,0.04,152,372593924
4,7,3,0,3,0.04,138,372593924
4,7,3,1,0,^,^,372593924
4,7,3,1,1,^,^,372593924
4,7,3,1,2,^,^,372593924
4,7,3,1,3,^,^,372593924
4,7,3,2,0,0.03,121,372593924
4,7,3,2,1,0.03,112,372593924
4,7,3,2,2,0.04,159,372593924
4,7,3,2,3,0.04,137,372593924
4,8,0,0,0,0.02,84,372593924
4,8,0,0,1,0.02,78,372593924
4,8,0,0,2,0.03,116,372593924
4,8,0,0,3,0.02,84,372593924
4,8,0,1,0,^,^,372593924
4,8,0,1,1,^,^,372593924
4,8,0,1,2,^,^,372593924
4,8,0,1,3,^,^,372593924
4,8,0,2,0,0.02,86,372593924
4,8,0,2,1,0.02,78,372593924
4,8,0,2,2,0.03,117,372593924
4,8,0,2,3,0.02,83,372593924
4,8,1,0,0,0,17,372593924
4,8,1,0,1,0.01,22,372593924
4,8,1,0,2,0.01,33,372593924
4,8,1,0,3,0.01,27,372593924
4,8,1,1,0,^,^,372593924
4,8,1,1,1,^,^,372593924
4,8,1,1,2,^,^,372593924
4,8,1,1,3,^,^,372593924
4,8,1,2,0,0,17,372593924
4,8,1,2,1,0.01,21,372593924
4,8,1,2,2,0.01,32,372593924
4,8,1,2,3,0.01,27,372593924
4,8,2,0,0,0.01,54,372593924
4,8,2,0,1,0.02,71,372593924
4,8,2,0,2,0.02,73,372593924
4,8,2,0,3,0.02,73,372593924
4,8,2,1,0,^,^,372593924
4,8,2,1,1,^,^,372593924
4,8,2,1,2,^,^,372593924
4,8,2,1,3,^,^,372593924
4,8,2,2,0,0.02,57,372593924
4,8,2,2,1,0.02,75,372593924
4,8,2,2,2,0.02,75,372593924
4,8,2,2,3,0.02,78,372593924
4,8,3,0,0,0.04,155,372593924
4,8,3,0,1,0.05,171,372593924
4,8,3,0,2,0.06,222,372593924
4,8,3,0,3,0.05,184,372593924
4,8,3,1,0,^,^,372593924
4,8,3,1,1,^,^,372593924
4,8,3,1,2,^,^,372593924
4,8,3,1,3,^,^,372593924
4,8,3,2,0,0.04,160,372593924
4,8,3,2,1,0.05,174,372593924
4,8,3,2,2,0.06,224,372593924
4,8,3,2,3,0.05,188,372593924
4,9,0,0,0,0.03,117,372593924
4,9,0,0,1,0.04,146,372593924
4,9,0,0,2,0.04,133,372593924
4,9,0,0,3,0.03,105,372593924
4,9,0,1,0,^,^,372593924
4,9,0,1,1,^,^,372593924
4,9,0,1,2,^,^,372593924
4,9,0,1,3,^,^,372593924
4,9,0,2,0,0.03,123,372593924
4,9,0,2,1,0.04,142,372593924
4,9,0,2,2,0.04,131,372593924
4,9,0,2,3,0.03,103,372593924
4,9,1,0,0,0.01,38,372593924
4,9,1,0,1,0.01,46,372593924
4,9,1,0,2,0.01,41,372593924
4,9,1,0,3,0.01,34,372593924
4,9,1,1,0,^,^,372593924
4,9,1,1,1,^,^,372593924
4,9,1,1,2,^,^,372593924
4,9,1,1,3,^,^,372593924
4,9,1,2,0,0.01,38,372593924
4,9,1,2,1,0.01,47,372593924
4,9,1,2,2,0.01,43,372593924
4,9,1,2,3,0.01,34,372593924
4,9,2,0,0,0.02,68,372593924
4,9,2,0,1,0.02,90,372593924
4,9,2,0,2,0.03,111,372593924
4,9,2,0,3,0.02,93,372593924
4,9,2,1,0,^,^,372593924
4,9,2,1,1,^,^,372593924
4,9,2,1,2,^,^,372593924
4,9,2,1,3,^,^,372593924
4,9,2,2,0,0.02,70,372593924
4,9,2,2,1,0.02,89,372593924
4,9,2,2,2,0.03,113,372593924
4,9,2,2,3,0.02,92,372593924
4,9,3,0,0,0.06,223,372593924
4,9,3,0,1,0.08,282,372593924
4,9,3,0,2,0.08,285,372593924
4,9,3,0,3,0.06,232,372593924
4,9,3,1,0,^,^,372593924
4,9,3,1,1,^,^,372593924
4,9,3,1,2,0,11,372593924
4,9,3,1,3,^,^,372593924
4,9,3,2,0,0.06,231,372593924
4,9,3,2,1,0.07,278,372593924
4,9,3,2,2,0.08,287,372593924
4,9,3,2,3,0.06,229,372593924
4,10,0,0,0,0.03,115,372593924
4,10,0,0,1,0.04,148,372593924
4,10,0,0,2,0.04,153,372593924
4,10,0,0,3,0.04,144,372593924
4,10,0,1,0,^,^,372593924
4,10,0,1,1,0,10,372593924
4,10,0,1,2,0,10,372593924
4,10,0,1,3,^,^,372593924
4,10,0,2,0,0.03,123,372593924
4,10,0,2,1,0.04,156,372593924
4,10,0,2,2,0.04,160,372593924
4,10,0,2,3,0.04,146,372593924
4,10,1,0,0,0.01,31,372593924
4,10,1,0,1,0.01,52,372593924
4,10,1,0,2,0.02,57,372593924
4,10,1,0,3,0.01,46,372593924
4,10,1,1,0,^,^,372593924
4,10,1,1,1,^,^,372593924
4,10,1,1,2,^,^,372593924
4,10,1,1,3,^,^,372593924
4,10,1,2,0,0.01,31,372593924
4,10,1,2,1,0.01,53,372593924
4,10,1,2,2,0.02,57,372593924
4,10,1,2,3,0.01,46,372593924
4,10,2,0,0,0.03,97,372593924
4,10,2,0,1,0.02,85,372593924
4,10,2,0,2,0.03,113,372593924
4,10,2,0,3,0.03,96,372593924
4,10,2,1,0,^,^,372593924
4,10,2,1,1,0,12,372593924
4,10,2,1,2,^,^,372593924
4,10,2,1,3,^,^,372593924
4,10,2,2,0,0.03,97,372593924
4,10,2,2,1,0.03,95,372593924
4,10,2,2,2,0.03,119,372593924
4,10,2,2,3,0.03,96,372593924
4,10,3,0,0,0.07,243,372593924
4,10,3,0,1,0.08,285,372593924
4,10,3,0,2,0.09,323,372593924
4,10,3,0,3,0.08,286,372593924
4,10,3,1,0,0,12,372593924
4,10,3,1,1,0.01,22,372593924
4,10,3,1,2,0.01,20,372593924
4,10,3,1,3,^,^,372593924
4,10,3,2,0,0.07,251,372593924
4,10,3,2,1,0.08,304,372593924
4,10,3,2,2,0.09,336,372593924
4,10,3,2,3,0.08,288,372593924
4,11,0,0,0,0.04,152,372593924
4,11,0,0,1,0.04,138,372593924
4,11,0,0,2,0.06,222,372593924
4,11,0,0,3,0.05,168,372593924
4,11,0,1,0,^,^,372593924
4,11,0,1,1,^,^,372593924
4,11,0,1,2,^,^,372593924
4,11,0,1,3,^,^,372593924
4,11,0,2,0,0.04,157,372593924
4,11,0,2,1,0.04,142,372593924
4,11,0,2,2,0.06,224,372593924
4,11,0,2,3,0.05,177,372593924
4,11,1,0,0,0.01,53,372593924
4,11,1,0,1,0.02,61,372593924
4,11,1,0,2,0.02,64,372593924
4,11,1,0,3,0.02,84,372593924
4,11,1,1,0,^,^,372593924
4,11,1,1,1,^,^,372593924
4,11,1,1,2,^,^,372593924
4,11,1,1,3,^,^,372593924
4,11,1,2,0,0.01,53,372593924
4,11,1,2,1,0.02,62,372593924
4,11,1,2,2,0.02,62,372593924
4,11,1,2,3,0.02,86,372593924
4,11,2,0,0,0.02,93,372593924
4,11,2,0,1,0.03,113,372593924
4,11,2,0,2,0.03,127,372593924
4,11,2,0,3,0.03,125,372593924
4,11,2,1,0,^,^,372593924
4,11,2,1,1,^,^,372593924
4,11,2,1,2,^,^,372593924
4,11,2,1,3,^,^,372593924
4,11,2,2,0,0.03,97,372593924
4,11,2,2,1,0.03,110,372593924
4,11,2,2,2,0.04,131,372593924
4,11,2,2,3,0.03,126,372593924
4,11,3,0,0,0.08,298,372593924
4,11,3,0,1,0.08,312,372593924
4,11,3,0,2,0.11,413,372593924
4,11,3,0,3,0.1,377,372593924
4,11,3,1,0,0,15,372593924
4,11,3,1,1,0,10,372593924
4,11,3,1,2,0,14,372593924
4,11,3,1,3,0,15,372593924
4,11,3,2,0,0.08,307,372593924
4,11,3,2,1,0.08,314,372593924
4,11,3,2,2,0.11,417,372593924
4,11,3,2,3,0.1,389,372593924
4,12,0,0,0,0.04,160,372593924
4,12,0,0,1,0.05,195,372593924
4,12,0,0,2,0.05,195,372593924
4,12,0,0,3,0.06,208,372593924
4,12,0,1,0,0,15,372593924
4,12,0,1,1,0,14,372593924
4,12,0,1,2,^,^,372593924
4,12,0,1,3,^,^,372593924
4,12,0,2,0,0.05,172,372593924
4,12,0,2,1,0.06,205,372593924
4,12,0,2,2,0.05,201,372593924
4,12,0,2,3,0.06,206,372593924
4,12,1,0,0,0.01,53,372593924
4,12,1,0,1,0.02,63,372593924
4,12,1,0,2,0.02,71,372593924
4,12,1,0,3,0.02,71,372593924
4,12,1,1,0,^,^,372593924
4,12,1,1,1,^,^,372593924
4,12,1,1,2,^,^,372593924
4,12,1,1,3,^,^,372593924
4,12,1,2,0,0.02,56,372593924
4,12,1,2,1,0.02,63,372593924
4,12,1,2,2,0.02,71,372593924
4,12,1,2,3,0.02,74,372593924
4,12,2,0,0,0.02,91,372593924
4,12,2,0,1,0.02,92,372593924
4,12,2,0,2,0.03,120,372593924
4,12,2,0,3,0.03,130,372593924
4,12,2,1,0,^,^,372593924
4,12,2,1,1,^,^,372593924
4,12,2,1,2,0,13,372593924
4,12,2,1,3,^,^,372593924
4,12,2,2,0,0.03,98,372593924
4,12,2,2,1,0.03,94,372593924
4,12,2,2,2,0.03,130,372593924
4,12,2,2,3,0.04,135,372593924
4,12,3,0,0,0.08,304,372593924
4,12,3,0,1,0.09,350,372593924
4,12,3,0,2,0.1,386,372593924
4,12,3,0,3,0.11,409,372593924
4,12,3,1,0,0.01,25,372593924
4,12,3,1,1,0.01,19,372593924
4,12,3,1,2,0.01,21,372593924
4,12,3,1,3,0,17,372593924
4,12,3,2,0,0.09,326,372593924
4,12,3,2,1,0.1,362,372593924
4,12,3,2,2,0.11,402,372593924
4,12,3,2,3,0.11,415,372593924
4,13,0,0,0,0.06,225,372593924
4,13,0,0,1,0.06,218,372593924
4,13,0,0,2,0.06,215,372593924
4,13,0,0,3,0.05,186,372593924
4,13,0,1,0,0.01,19,372593924
4,13,0,1,1,0,14,372593924
4,13,0,1,2,0,12,372593924
4,13,0,1,3,0,13,372593924
4,13,0,2,0,0.07,243,372593924
4,13,0,2,1,0.06,229,372593924
4,13,0,2,2,0.06,218,372593924
4,13,0,2,3,0.05,194,372593924
4,13,1,0,0,0.02,69,372593924
4,13,1,0,1,0.02,56,372593924
4,13,1,0,2,0.02,88,372593924
4,13,1,0,3,0.02,77,372593924
4,13,1,1,0,^,^,372593924
4,13,1,1,1,^,^,372593924
4,13,1,1,2,^,^,372593924
4,13,1,1,3,^,^,372593924
4,13,1,2,0,0.02,69,372593924
4,13,1,2,1,0.02,59,372593924
4,13,1,2,2,0.02,88,372593924
4,13,1,2,3,0.02,78,372593924
4,13,2,0,0,0.03,111,372593924
4,13,2,0,1,0.03,102,372593924
4,13,2,0,2,0.03,106,372593924
4,13,2,0,3,0.03,101,372593924
4,13,2,1,0,^,^,372593924
4,13,2,1,1,^,^,372593924
4,13,2,1,2,0,10,372593924
4,13,2,1,3,^,^,372593924
4,13,2,2,0,0.03,116,372593924
4,13,2,2,1,0.03,111,372593924
4,13,2,2,2,0.03,115,372593924
4,13,2,2,3,0.03,106,372593924
4,13,3,0,0,0.11,405,372593924
4,13,3,0,1,0.1,376,372593924
4,13,3,0,2,0.11,409,372593924
4,13,3,0,3,0.1,364,372593924
4,13,3,1,0,0.01,26,372593924
4,13,3,1,1,0.01,26,372593924
4,13,3,1,2,0.01,25,372593924
4,13,3,1,3,0.01,20,372593924
4,13,3,2,0,0.11,428,372593924
4,13,3,2,1,0.11,399,372593924
4,13,3,2,2,0.11,421,372593924
4,13,3,2,3,0.1,378,372593924
4,14,0,0,0,0.07,268,372593924
4,14,0,0,1,0.06,238,372593924
4,14,0,0,2,0.06,225,372593924
4,14,0,0,3,0.05,200,372593924
4,14,0,1,0,0,18,372593924
4,14,0,1,1,^,^,372593924
4,14,0,1,2,0,18,372593924
4,14,0,1,3,0,13,372593924
4,14,0,2,0,0.07,279,372593924
4,14,0,2,1,0.06,242,372593924
4,14,0,2,2,0.06,239,372593924
4,14,0,2,3,0.06,210,372593924
4,14,1,0,0,0.02,85,372593924
4,14,1,0,1,0.02,57,372593924
4,14,1,0,2,0.02,92,372593924
4,14,1,0,3,0.02,60,372593924
4,14,1,1,0,^,^,372593924
4,14,1,1,1,^,^,372593924
4,14,1,1,2,^,^,372593924
4,14,1,1,3,^,^,372593924
4,14,1,2,0,0.02,88,372593924
4,14,1,2,1,0.02,57,372593924
4,14,1,2,2,0.02,93,372593924
4,14,1,2,3,0.02,63,372593924
4,14,2,0,0,0.04,135,372593924
4,14,2,0,1,0.03,116,372593924
4,14,2,0,2,0.03,116,372593924
4,14,2,0,3,0.03,106,372593924
4,14,2,1,0,^,^,372593924
4,14,2,1,1,^,^,372593924
4,14,2,1,2,^,^,372593924
4,14,2,1,3,^,^,372593924
4,14,2,2,0,0.04,141,372593924
4,14,2,2,1,0.03,119,372593924
4,14,2,2,2,0.03,125,372593924
4,14,2,2,3,0.03,108,372593924
4,14,3,0,0,0.13,488,372593924
4,14,3,0,1,0.11,411,372593924
4,14,3,0,2,0.12,433,372593924
4,14,3,0,3,0.1,366,372593924
4,14,3,1,0,0.01,28,372593924
4,14,3,1,1,0,17,372593924
4,14,3,1,2,0.01,30,372593924
4,14,3,1,3,0.01,23,372593924
4,14,3,2,0,0.14,508,372593924
4,14,3,2,1,0.11,418,372593924
4,14,3,2,2,0.12,457,372593924
4,14,3,2,3,0.1,381,372593924
4,15,0,0,0,0.07,259,372593924
4,15,0,0,1,0.07,276,372593924
4,15,0,0,2,0.06,236,372593924
4,15,0,0,3,0.05,181,372593924
4,15,0,1,0,^,^,372593924
4,15,0,1,1,0.01,20,372593924
4,15,0,1,2,0.01,25,372593924
4,15,0,1,3,0,10,372593924
4,15,0,2,0,0.07,267,372593924
4,15,0,2,1,0.08,292,372593924
4,15,0,2,2,0.07,254,372593924
4,15,0,2,3,0.05,185,372593924
4,15,1,0,0,0.01,49,372593924
4,15,1,0,1,0.02,74,372593924
4,15,1,0,2,0.02,66,372593924
4,15,1,0,3,0.02,58,372593924
4,15,1,1,0,^,^,372593924
4,15,1,1,1,^,^,372593924
4,15,1,1,2,^,^,372593924
4,15,1,1,3,^,^,372593924
4,15,1,2,0,0.01,51,372593924
4,15,1,2,1,0.02,72,372593924
4,15,1,2,2,0.02,65,372593924
4,15,1,2,3,0.02,59,372593924
4,15,2,0,0,0.03,106,372593924
4,15,2,0,1,0.03,115,372593924
4,15,2,0,2,0.03,98,372593924
4,15,2,0,3,0.02,78,372593924
4,15,2,1,0,^,^,372593924
4,15,2,1,1,^,^,372593924
4,15,2,1,2,0,16,372593924
4,15,2,1,3,0,10,372593924
4,15,2,2,0,0.03,107,372593924
4,15,2,2,1,0.03,116,372593924
4,15,2,2,2,0.03,109,372593924
4,15,2,2,3,0.02,85,372593924
4,15,3,0,0,0.11,414,372593924
4,15,3,0,1,0.12,465,372593924
4,15,3,0,2,0.11,400,372593924
4,15,3,0,3,0.09,317,372593924
4,15,3,1,0,0,13,372593924
4,15,3,1,1,0.01,24,372593924
4,15,3,1,2,0.01,41,372593924
4,15,3,1,3,0.01,21,372593924
4,15,3,2,0,0.11,425,372593924
4,15,3,2,1,0.13,480,372593924
4,15,3,2,2,0.11,428,372593924
4,15,3,2,3,0.09,329,372593924
4,16,0,0,0,0.05,187,372593924
4,16,0,0,1,0.05,200,372593924
4,16,0,0,2,0.06,216,372593924
4,16,0,0,3,0.04,161,372593924
4,16,0,1,0,0,12,372593924
4,16,0,1,1,^,^,372593924
4,16,0,1,2,0,13,372593924
4,16,0,1,3,^,^,372593924
4,16,0,2,0,0.05,196,372593924
4,16,0,2,1,0.05,203,372593924
4,16,0,2,2,0.06,223,372593924
4,16,0,2,3,0.04,165,372593924
4,16,1,0,0,0.01,40,372593924
4,16,1,0,1,0.01,44,372593924
4,16,1,0,2,0.02,60,372593924
4,16,1,0,3,0.01,52,372593924
4,16,1,1,0,^,^,372593924
4,16,1,1,1,^,^,372593924
4,16,1,1,2,^,^,372593924
4,16,1,1,3,^,^,372593924
4,16,1,2,0,0.01,40,372593924
4,16,1,2,1,0.01,45,372593924
4,16,1,2,2,0.02,65,372593924
4,16,1,2,3,0.01,52,372593924
4,16,2,0,0,0.03,94,372593924
4,16,2,0,1,0.03,101,372593924
4,16,2,0,2,0.02,90,372593924
4,16,2,0,3,0.02,70,372593924
4,16,2,1,0,^,^,372593924
4,16,2,1,1,^,^,372593924
4,16,2,1,2,^,^,372593924
4,16,2,1,3,^,^,372593924
4,16,2,2,0,0.03,96,372593924
4,16,2,2,1,0.03,109,372593924
4,16,2,2,2,0.03,96,372593924
4,16,2,2,3,0.02,73,372593924
4,16,3,0,0,0.09,321,372593924
4,16,3,0,1,0.09,345,372593924
4,16,3,0,2,0.1,366,372593924
4,16,3,0,3,0.08,283,372593924
4,16,3,1,0,0,14,372593924
4,16,3,1,1,0.01,20,372593924
4,16,3,1,2,0.01,27,372593924
4,16,3,1,3,0,11,372593924
4,16,3,2,0,0.09,332,372593924
4,16,3,2,1,0.1,357,372593924
4,16,3,2,2,0.1,384,372593924
4,16,3,2,3,0.08,290,372593924
4,17,0,0,0,0.04,167,372593924
4,17,0,0,1,0.05,198,372593924
4,17,0,0,2,0.06,217,372593924
4,17,0,0,3,0.05,199,372593924
4,17,0,1,0,^,^,372593924
4,17,0,1,1,^,^,372593924
4,17,0,1,2,0,13,372593924
4,17,0,1,3,^,^,372593924
4,17,0,2,0,0.05,170,372593924
4,17,0,2,1,0.05,204,372593924
4,17,0,2,2,0.06,228,372593924
4,17,0,2,3,0.05,198,372593924
4,17,1,0,0,0.01,29,372593924
4,17,1,0,1,0.01,34,372593924
4,17,1,0,2,0.01,49,372593924
4,17,1,0,3,0.01,42,372593924
4,17,1,1,0,^,^,372593924
4,17,1,1,1,^,^,372593924
4,17,1,1,2,^,^,372593924
4,17,1,1,3,^,^,372593924
4,17,1,2,0,0.01,31,372593924
4,17,1,2,1,0.01,33,372593924
4,17,1,2,2,0.01,49,372593924
4,17,1,2,3,0.01,41,372593924
4,17,2,0,0,0.02,66,372593924
4,17,2,0,1,0.02,67,372593924
4,17,2,0,2,0.02,82,372593924
4,17,2,0,3,0.03,97,372593924
4,17,2,1,0,^,^,372593924
4,17,2,1,1,^,^,372593924
4,17,2,1,2,^,^,372593924
4,17,2,1,3,^,^,372593924
4,17,2,2,0,0.02,65,372593924
4,17,2,2,1,0.02,73,372593924
4,17,2,2,2,0.02,89,372593924
4,17,2,2,3,0.03,98,372593924
4,17,3,0,0,0.07,262,372593924
4,17,3,0,1,0.08,299,372593924
4,17,3,0,2,0.09,348,372593924
4,17,3,0,3,0.09,338,372593924
4,17,3,1,0,^,^,372593924
4,17,3,1,1,0,14,372593924
4,17,3,1,2,0.01,21,372593924
4,17,3,1,3,^,^,372593924
4,17,3,2,0,0.07,266,372593924
4,17,3,2,1,0.08,310,372593924
4,17,3,2,2,0.1,366,372593924
4,17,3,2,3,0.09,337,372593924
